0,0.2168465273180503
1,0.2168465273180503
2,0.21737733522921365
3,0.2187162537264039
4,0.2187162537264039
5,0.21933137761588214
6,0.2201648698527857
7,0.2201648698527857
8,0.22055991585945922
9,0.22117153255449562
10,0.22169378692811192
11,0.2220735237881636
12,0.22273952783202952
13,0.2234804615754779
14,0.2234804615754779
15,0.22432788441743673
16,0.2247338984429248
17,0.22530782517647466
18,0.22624805659924857
19,0.2270394445713427
20,0.2270394445713427
21,0.2275556818727946
22,0.2278686826880721
23,0.22840677255897934
24,0.22890126411135783
25,0.22890126411135783
26,0.22951905958686547
27,0.23021200583167964
28,0.2310765868756639
29,0.23188701457665203
30,0.23188701457665203
31,0.23220468909058387
32,0.23324981478972304
33,0.23369932685853675
34,0.23369932685853675
35,0.2344946049902704
36,0.2352728381608002
37,0.2352728381608002
38,0.2362972251688225
39,0.23785089534111176
40,0.23837264785873455
41,0.23837264785873455
42,0.23931863672396556
43,0.2399329589123966
44,0.2407338523243848
45,0.2407338523243848
46,0.2417036313569496
47,0.24253236913776205
48,0.24367632867010489
49,0.24367632867010489
50,0.24439099112533064
51,0.24494973704159945
52,0.24527079352601472
53,0.24583778093363606
54,0.24583778093363606
55,0.24626508462562843
56,0.24718125738245858
57,0.24718125738245858
58,0.2482232388690564
59,0.24879027269233575
60,0.24879027269233575
61,0.24932073440589145
62,0.24962962143120015
63,0.25024714264927456
64,0.25064055266064245
65,0.25150298350722927
66,0.2521464606479748
67,0.2521464606479748
68,0.25277118503432044
69,0.2538299375588358
70,0.25413891897064866
71,0.2545502472534481
72,0.2545502472534481
73,0.25538183770948975
74,0.25595814350730106
75,0.25647016540621914
76,0.2568579970168634
77,0.2574705001744968
78,0.2584030374960283
79,0.2594418718283693
80,0.2594418718283693
81,0.26019395229332826
82,0.26187030197909145
83,0.26187030197909145
84,0.262256083145086
85,0.2630555980547651
86,0.26337503873003937
87,0.26337503873003937
88,0.26404785896366934
89,0.26496102162656415
90,0.266133041240252
91,0.266133041240252
92,0.26658415366097343
93,0.26717270268742416
94,0.2672793255104097
95,0.2676336922149034
96,0.2676336922149034
97,0.2678614607326058
98,0.26826385689551946
99,0.2613700410619097
100,0.2615806590949853
101,0.2615806590949853
102,0.23976079715805163
103,0.25559520224796317
104,0.25559520224796317
105,0.36127598410512823
106,0.37482123098302556
107,0.37482123098302556
108,0.3632735926109754
109,0.24629642545537245
110,0.24629642545537245
111,0.11986889270621053
112,0.03394713304735364
113,-0.0312153139415783
114,-0.0312153139415783
115,-0.10470880823287028
116,-0.1984338205249119
117,-0.27595754314475646
118,-0.3128828319633698
119,-0.3505361370853112
120,-0.34679106323849535
121,-0.2763998462418081
122,-0.11938064142885979
123,0.021426883210648735
124,0.040704835291032575
125,0.13968039925707879
126,0.2093053728025103
127,0.3761004724499344
128,0.5546560513370817
129,0.7431039500176618
130,0.8897180697973751
131,0.8897180697973751
132,0.8490003433907836
133,0.8178708915156417
134,0.8633842964887256
135,0.931764353266955
136,1.0168206282062784
137,1.312106803256799
138,1.312106803256799
139,1.4598488161841428
140,1.4598488161841428
141,1.659144545964213
142,1.659144545964213
143,1.659144545964213
144,1.659144545964213
145,1.793522604631681
146,1.793522604631681
147,1.931633186220318
148,2.086619450533374
149,2.2826125502926544
150,2.488238272563965
151,2.488238272563965
152,2.826152673221524
153,3.019336236107202
154,3.019336236107202
155,3.2118276476358942
156,3.3684608319077802
157,3.572412063705212
158,3.7521825035163183
159,3.9923368195238904
160,4.184738861406558
161,4.366555264359831
162,4.366555264359831
163,4.619290210316546
164,4.777055911032432
165,4.937188779486826
166,5.0160976018460515
167,5.05708694929751
168,5.05708694929751
169,5.336737424336656
170,5.564842438275547
171,5.8315924924624705
172,6.141017080356427
173,6.141017080356427
174,6.294424674002736
175,6.4336727856472296
176,6.571751354080258
177,6.749712565549566
178,6.897763952546403
179,7.04230420570983
180,7.171502041316229
181,7.286506429824373
182,7.381765291331412
183,7.381765291331412
184,7.501055214064674
185,7.615459415514271
186,7.7208805147291075
187,7.836070052800968
188,7.952192041475623
189,8.038822966725519
190,8.176491635619605
191,8.176491635619605
192,8.274743375890402
193,8.373539861121678
194,8.490706394775833
195,8.6259908206224
196,8.6259908206224
197,8.770701302679432
198,8.907958968887689
199,9.01838470012106
200,9.129905336448864
201,9.249171894368727
202,9.359104718408156
203,9.359104718408156
204,9.467427012730704
205,9.536356910864239
206,9.620648067233223
207,9.84440696888896
208,9.84440696888896
209,9.885567067077867
210,9.927290209642932
211,9.958199953344144
212,9.981334348090796
213,9.981334348090796
214,10.119233595859507
215,10.304648541267092
216,10.474809439751294
217,10.568988745777736
218,10.66197912415224
219,10.789786780348626
220,10.948423705843787
221,11.095253025150273
222,11.239313418061831
223,11.378530610900588
224,11.506476347835905
225,11.506476347835905
226,11.658930808855239
227,11.902104462672286
228,12.06859745178285
229,12.201797946052027
230,12.264031847433637
231,12.34785052788206
232,12.417075683032591
233,12.417075683032591
234,12.521882505738175
235,12.67158366176976
236,12.8007526629237
237,12.848156914853739
238,12.916019719335148
239,13.023022542832363
240,13.111882453288048
241,13.254988104608307
242,13.405011275877698
243,13.494086834582095
244,13.494086834582095
245,13.55343181769064
246,13.60657792688965
247,13.663405901416949
248,13.710340138657582
249,13.800864090524554
250,13.834177922515336
251,13.829715932093286
252,13.874750464479732
253,13.889669883167452
254,14.033210978996424
255,14.158587313010583
256,14.192842949846819
257,14.18754174325855
258,14.191926542487451
259,14.273851785315838
260,14.363907874290044
261,14.44683559856923
262,14.535743851077898
263,14.548645159292283
264,14.548645159292283
265,14.548668107728105
266,14.664522874571004
267,14.798115972309224
268,14.901423111575104
269,14.959756405332866
270,14.959756405332866
271,15.004449961696817
272,15.078814317313002
273,15.19248143332097
274,15.407154904435131
275,15.407154904435131
276,15.700205279626505
277,15.700205279626505
278,15.829189268812977
279,15.91805621540595
280,15.996658167162007
281,16.092688864863362
282,16.1582211811777
283,16.172479994586553
284,16.239208066200824
285,16.234398335972422
286,16.250314303719318
287,16.309316505137467
288,16.40994170847141
289,16.484575428422517
290,16.550175387178793
291,16.550175387178793
292,16.550175387178793
293,16.553076133993795
294,16.531030874200738
295,16.481340374255502
296,16.428516867611865
297,16.428516867611865
298,16.435047888137472
299,16.469959889143006
300,16.490164892315835
301,16.381174886466454
302,16.381174886466454
303,16.381174886466454
304,16.37155434037726
305,16.335113944432106
306,16.320857750481842
307,16.32689268854786
308,16.32689268854786
309,16.38532309658398
310,16.41912494593272
311,16.373714922845163
312,16.368279326946773
313,16.368014480375653
314,16.37289606933689
315,16.38945497693712
316,16.38945497693712
317,16.40056956239314
318,16.460802898963323
319,16.502265676586802
320,16.541251649970846
321,16.58045421445445
322,16.58045421445445
323,16.65148328949556
324,16.711411411056826
325,16.788321641181277
326,16.8887593951118
327,17.02101231343619
328,17.109123545306563
329,17.109123545306563
330,17.22770561499184
331,17.309349840821998
332,17.39277419101888
333,17.503298058579073
334,17.503298058579073
335,17.57788451732739
336,17.63914158645797
337,17.68028107916323
338,17.760573582862865
339,17.760573582862865
340,17.87259734047588
341,17.947838149046795
342,18.006864785073986
343,18.006864785073986
344,18.000705578469056
345,18.008102934562658
346,18.081407250220863
347,18.16654295611846
348,18.179220503460133
349,18.224637363157587
350,18.213990816131815
351,18.213990816131815
352,18.259375966900468
353,18.259375966900468
354,18.4243678836657
355,18.425225531577457
356,18.407501840031063
357,18.407501840031063
358,18.347490781313734
359,18.347490781313734
360,18.413461039522474
361,18.500269745731785
362,18.498121897240416
363,18.474483492557585
364,18.42132756966282
365,18.42132756966282
366,18.416047700043936
367,18.411113632637857
368,18.43150558651834
369,18.421174674309874
370,18.421174674309874
371,18.421591087463025
372,18.43062107405971
373,18.43062107405971
374,18.534082153079492
375,18.534082153079492
376,18.496646349894537
377,18.496646349894537
378,18.45290759307904
379,18.39624121862182
380,18.36416388621486
381,18.35245811499697
382,18.293722241102316
383,18.225768584723266
384,18.14313079608871
385,18.08589558628917
386,18.08589558628917
387,18.112840372518242
388,18.100654249679543
389,18.0878504918737
390,18.088920579145366
391,18.057988497137735
392,18.08391881091081
393,18.1240955645633
394,18.132008316741395
395,18.132342071491603
396,18.097850682809185
397,18.033425240687414
398,18.01850776213425
399,18.01850776213425
400,18.051680458319034
401,18.0515184714734
402,18.04386334487515
403,18.025468481768645
404,18.025468481768645
405,18.008115824118885
406,17.949954987383766
407,17.93266979424283
408,17.85172498314054
409,17.85172498314054
410,17.7600561659497
411,17.620929213055046
412,17.445453161074422
413,17.138048034937157
414,17.138048034937157
415,16.976482831889264
416,16.799426712770092
417,16.772797816214705
418,16.606308344864313
419,16.476092697781574
420,16.320097486010628
421,16.12783115681287
422,15.956320385054351
423,15.829014601054505
424,15.829014601054505
425,15.734649058085544
426,15.629909054873817
427,15.512062978739081
428,15.43532967179921
429,15.369694099714355
430,15.332440742034096
431,15.293643931577265
432,15.219302016707577
433,15.090211740640795
434,15.090211740640795
435,15.05596305823004
436,15.06925016436
437,15.091417192117788
438,15.091417192117788
439,15.013535298837205
440,14.997382113852671
441,15.015856588230212
442,15.049358566334543
443,15.11872913431898
444,15.19653597037288
445,15.248748911371587
446,15.251347516348257
447,15.237976096579562
448,15.272891030138029
449,15.329565905751908
450,15.413958862574365
451,15.413958862574365
452,15.513942294023751
453,15.553247587602584
454,15.557013114523636
455,15.587010668617662
456,15.605994589284736
457,15.593427934242934
458,15.55713880977145
459,15.55713880977145
460,15.460207022796473
461,15.408508262002373
462,15.33745023758157
463,15.270489818921947
464,15.186060047992148
465,15.055606682663102
466,14.981859120867128
467,14.981859120867128
468,14.863956831577914
469,14.835144011967653
470,14.764527855223674
471,14.655447727509188
472,14.532674105940778
473,14.33503512546024
474,14.199297103048943
475,14.0610112664281
476,13.958355539041145
477,13.958355539041145
478,13.913415308098052
479,13.83839504516068
480,13.758435691815082
481,13.68277946937628
482,13.621078388130774
483,13.588419966457923
484,13.576083953956887
485,13.476617079178572
486,13.31964351885555
487,13.209596160565704
488,13.120739120185192
489,13.073195210280335
490,13.058593908808984
491,13.025300591798695
492,12.87408869668017
493,12.72089930259562
494,12.72089930259562
