0,0.0
6,0.01684681156094106
12,0.010913264827511015
18,0.002473471534538625
24,-0.02713648582471448
30,-0.09293760952190441
36,-0.11518495780142995
42,-0.13808624122108384
48,-0.14940301067224998
54,-0.11729439126825297
60,-0.06125239402332813
66,-0.030431372514170732
72,-0.04522057585020984
78,-0.07073111724591
84,-0.059702070130796675
90,-0.03784085248352924
96,-0.04822863482340812
102,-0.057378556931428834
108,-0.027716794799488312
114,-0.00270264460058794
120,-0.00926151683714655
126,-0.00399882067129549
132,0.00691916982343861
138,0.008843659115477787
144,0.006052769948669557
150,0.004190030835843948
156,0.03062693896608268
162,0.074828218767911
168,0.08761100584659677
174,0.08608331689722257
180,0.09884075501485468
186,0.11002353139348232
192,0.11161346359274875
198,0.11498065146545988
204,0.13810486063897415
210,0.17430658922831224
216,0.19132962968805323
222,0.1945995651899692
228,0.21000934958783746
234,0.2163362026925425
240,0.20078213269967493
246,0.1930143041531201
252,0.20862345312496458
258,0.25031020641238166
264,0.2706479450183681
270,0.2655049090645647
276,0.2734699002775767
282,0.2823067388398909
288,0.29321523733580335
294,0.2934576995406419
300,0.2921433597485669
306,0.29558183190241893
312,0.30250044016726285
318,0.30478091333936547
324,0.3018906650391988
330,0.3253468196327941
336,0.3826208916471629
342,0.4118835781693081
348,0.41230059485781617
354,0.43065987745249107
360,0.43773160526184507
366,0.43181582180615874
372,0.4260201569052003
378,0.4345928395816864
384,0.4581953082854156
390,0.4900324865459686
396,0.5114464032952082
402,0.5309491011196115
408,0.5794604103323815
414,0.6061295247439028
420,0.6096134513129076
426,0.6282064854544747
432,0.652187054576514
438,0.6545499962740949
444,0.652751828903243
450,0.6514819707565561
456,0.6443854398434579
462,0.6339028567160155
468,0.6275198166811613
474,0.6326966228798152
480,0.6312908009379807
486,0.5619982750298542
492,0.44298556872491224
498,0.30165330929360945
504,-0.192612733240383
510,-1.3579841699201323
516,-3.036273384829673
522,-5.013288417308267
528,-7.172161553241961
534,-9.653111222115989
540,-13.20669782515
546,-17.142202958848298
552,-21.18373367968534
558,-25.427676598397863
564,-30.934904172451976
